,point_of_origin,nearest_point,distance_in_meter
1375,POINT (29.02454 41.04777),POINT (29.016612 41.066644),2037.8758052946434
1376,POINT (29.0226 41.05098),POINT (29.016612 41.066644),1664.0734198870432
1377,POINT (29.02366 41.05174),POINT (29.016612 41.066644),1648.7521922947794
1378,POINT (29.0262 41.04762),POINT (29.016612 41.066644),2136.358905506517
1379,POINT (29.00212 41.04311),POINT (29.0004588 41.0487174),576.5612317839353
1380,POINT (29.03342 41.05349),POINT (29.03654855 41.07449),2074.7105718036746
1381,POINT (29.02665 41.06496),POINT (29.016612 41.066644),1124.6030519322371
1382,POINT (29.04385 41.06868),POINT (29.03654855 41.07449),987.5000226173215
1383,POINT (29.02592000000001 41.04791),POINT (29.016612 41.066644),2096.4549261741454
1384,POINT (28.99873 41.04484),POINT (29.0004588 41.0487174),423.62331489507136
1385,POINT (29.0066 41.05105),POINT (29.0004588 41.0487174),717.6072714228709
1386,POINT (28.99849 41.04834),POINT (29.0004588 41.0487174),221.29031530333145
1387,POINT (29.00582 41.04269),POINT (29.0004588 41.0487174),835.4599664815131
1388,POINT (29.04023 41.06477),POINT (29.03654855 41.07449),1030.9425392792632
1389,POINT (29.0067 41.05205),POINT (29.0001178 41.0527306),732.5513103409659
1390,POINT (29.00025 41.0438),POINT (29.0004588 41.0487174),479.7030147802955
1391,POINT (29.0008 41.05435),POINT (28.999343 41.054067),163.82512611067816
1392,POINT (29.00137 41.05492),POINT (28.9995352 41.0557256),217.9852766728263
1393,POINT (29.00257 41.0562),POINT (28.9995352 41.0557256),339.52575683277774
1394,POINT (29.00236 41.05627),POINT (28.9995352 41.0557256),317.55073016798804
1395,POINT (29.00141 41.05416),POINT (29.0001178 41.0527306),199.77723153616506
1396,POINT (29.0022 41.05556),POINT (28.9995352 41.0557256),295.79561679805545
1397,POINT (29.00533 41.04549),POINT (29.0004588 41.0487174),624.8073996811667
1398,POINT (29.00438 41.04591),POINT (29.0004588 41.0487174),513.5283880420196
1399,POINT (29.0069 41.04887),POINT (29.0004588 41.0487174),714.0705352621178
1400,POINT (29.0242 41.05039),POINT (29.016612 41.066644),1792.9501372304699
1401,POINT (29.02352 41.04899),POINT (29.016612 41.066644),1882.585198411354
1402,POINT (29.02356 41.0497),POINT (29.016612 41.066644),1821.482976823354
1403,POINT (29.03607 41.08316),POINT (29.03654855 41.07449),846.1639641816946
1404,POINT (29.02624 41.05212),POINT (29.016612 41.066644),1772.2130759263955
1405,POINT (29.00119 41.05409),POINT (29.0001178 41.0527306),177.9536990108091
1406,POINT (29.00264 41.05594),POINT (28.9995352 41.0557256),344.7564602704314
1407,POINT (29.00156 41.05628),POINT (28.9995352 41.0557256),230.83024794029578
1408,POINT (29.01934 41.07348),POINT (29.0183963 41.0726145),134.34976248078118
1409,POINT (29.00267 41.04473),POINT (29.0004588 41.0487174),459.36221048481184
1410,POINT (29.00314 41.06405),POINT (29.0009636 41.065532),281.141203083996
1411,POINT (29.00316 41.06491),POINT (29.0009636 41.065532),250.8704321684574
1412,POINT (29.04642 41.0798),POINT (29.03654855 41.07449),1210.1984766202622
1413,POINT (29.00149 41.05586),POINT (28.9995352 41.0557256),217.05718196055312
1414,POINT (29.00129 41.0556),POINT (28.9995352 41.0557256),194.8792688684753
1415,POINT (29.0259 41.0486),POINT (29.016612 41.066644),2037.085521652366
1416,POINT (29.00156 41.0558),POINT (28.9995352 41.0557256),224.53733240575292
1417,POINT (29.026 41.04971),POINT (29.016612 41.066644),1950.4320542422
1418,POINT (29.00259 41.04622),POINT (29.0004588 41.0487174),339.13304575101154
1419,POINT (28.99753 41.04742),POINT (29.0004588 41.0487174),348.3633242567192
1420,POINT (29.00286 41.05449),POINT (29.0001178 41.0527306),348.94784053662573
1421,POINT (29.00149 41.05569000000001),POINT (28.9995352 41.0557256),216.68953566279077
1422,POINT (29.00119 41.0542),POINT (29.0001178 41.0527306),186.0693871980863
1423,POINT (29.00201 41.04391),POINT (29.0004588 41.0487174),498.97775031526857
1424,POINT (29.02531 41.05647),POINT (29.016612 41.066644),1382.6649657651449
1425,POINT (29.00042 41.04422),POINT (29.0004588 41.0487174),438.2409928626821
1426,POINT (29.02143 41.07713),POINT (29.0224208 41.0793328),241.05985713861907
1427,POINT (29.00435 41.04424),POINT (29.0004588 41.0487174),613.4585756546412
1428,POINT (29.00059000000001 41.04432),POINT (29.0004588 41.0487174),428.72237937098134
1429,POINT (29.04304 41.07007),POINT (29.03654855 41.07449),838.4555075881656
1430,POINT (29.00089 41.0455),POINT (29.0004588 41.0487174),317.1199311491196
1431,POINT (29.02638 41.05366),POINT (29.016612 41.066644),1664.9501174480733
1432,POINT (29.02004 41.07518),POINT (29.0183963 41.0726145),309.2840951307398
1433,POINT (29.00344 41.04357),POINT (29.0004588 41.0487174),600.6078810860043
1434,POINT (29.00287 41.04543),POINT (29.0004588 41.0487174),417.1608096324186
1435,POINT (29.00108 41.05597),POINT (28.9995352 41.0557256),172.8672488286901
1436,POINT (29.00044 41.04404),POINT (29.0004588 41.0487174),455.76354119316886
1437,POINT (29.02474 41.0788),POINT (29.02571553100006 41.07891799500004),108.7333958615101
1438,POINT (29.0058 41.04835),POINT (29.0004588 41.0487174),593.0776248269098
1439,POINT (29.01474 41.06154),POINT (29.016612 41.066644),538.8048972714718
1440,POINT (29.00048 41.04572),POINT (29.0004588 41.0487174),292.0715158578889
1441,POINT (29.00559 41.04613),POINT (29.0004588 41.0487174),622.0938449057849
1442,POINT (29.00328 41.04497),POINT (29.0004588 41.0487174),480.7278823454879
1443,POINT (29.00687000000001 41.05292),POINT (29.0001178 41.0527306),748.6131352941384
1444,POINT (28.99978 41.04639),POINT (29.0004588 41.0487174),238.93323884566195
1445,POINT (29.0416 41.07557),POINT (29.03654855 41.07449),569.6811477941983
1446,POINT (28.99989 41.04338),POINT (29.0004588 41.0487174),523.8767136328945
1447,POINT (29.00985 41.04269),POINT (29.0004588 41.0487174),1195.125717443304
1448,POINT (29.02395 41.04945),POINT (29.016612 41.066644),1862.0505391384427
1449,POINT (29.00082 41.04259),POINT (29.0004588 41.0487174),598.3841932927014
1450,POINT (29.004 41.0428),POINT (29.0004588 41.0487174),697.4853081159563
1451,POINT (29.00671 41.05052),POINT (29.0004588 41.0487174),714.7720984045621
1452,POINT (29.00479 41.04736),POINT (29.0004588 41.0487174),497.93849130813004
1453,POINT (29.04914 41.07994),POINT (29.03654855 41.07449),1493.1341860860311
1454,POINT (29.00288 41.04628),POINT (29.0004588 41.0487174),358.3546200198468
1455,POINT (29.0061 41.04911),POINT (29.0004588 41.0487174),626.4161175574254
1456,POINT (29.00441 41.0472),POINT (29.0004588 41.0487174),462.2188746826747
1457,POINT (29.04195 41.07017000000001),POINT (29.03654855 41.07449),731.7566630380259
1458,POINT (29.01971 41.05527),POINT (29.016612 41.066644),1160.0587354161098
1459,POINT (29.00372 41.04784),POINT (29.0004588 41.0487174),371.43023074166325
1460,POINT (29.00478 41.04502),POINT (29.0004588 41.0487174),599.3124686113042
1461,POINT (29.00782 41.05134),POINT (29.0004588 41.0487174),854.9649480709004
1462,POINT (29.00667 41.04441),POINT (29.0004588 41.0487174),806.2691135600985
1463,POINT (29.00673 41.04685),POINT (29.0004588 41.0487174),718.4939432782763
1464,POINT (29.00519 41.04953),POINT (29.0004588 41.0487174),530.3301203552452
1465,POINT (29.00408 41.05064),POINT (29.0004588 41.0487174),442.92436317281977
1466,POINT (29.02785 41.05441),POINT (29.016612 41.066644),1723.913448372813
1467,POINT (29.00437 41.04682),POINT (29.0004588 41.0487174),471.2773678264986
1468,POINT (29.01788 41.05679),POINT (29.016612 41.066644),970.2362573402229
1469,POINT (29.00065 41.04846),POINT (29.0004588 41.0487174),32.83490436910607
1470,POINT (29.003 41.05599),POINT (28.9995352 41.0557256),384.8870092569835
1471,POINT (29.02824 41.05532),POINT (29.016612 41.066644),1696.4592342658482
1472,POINT (28.99899000000001 41.04781),POINT (29.0004588 41.0487174),185.25614123121807
1473,POINT (28.99912 41.04926),POINT (29.0004588 41.0487174),157.52448239013444
1474,POINT (29.00577 41.04255),POINT (29.0004588 41.0487174),841.2173754930536
1475,POINT (29.00371 41.06069),POINT (29.0009039 41.06547929999999),560.8002649467876
1476,POINT (29.00702 41.04212),POINT (29.0004588 41.0487174),970.5983213028161
1477,POINT (29.00272 41.0562),POINT (28.9995352 41.0557256),356.003520370701
1478,POINT (29.02499000000001 41.04999),POINT (29.016612 41.066644),1869.364856713189
1479,POINT (29.02037 41.05652),POINT (29.016612 41.066644),1070.6400491006107
1480,POINT (29.00379 41.04741),POINT (29.0004588 41.0487174),390.5746758420495
1481,POINT (29.02888 41.08247),POINT (29.02571553100006 41.07891799500004),492.6881790871479
1482,POINT (29.00214 41.04303),POINT (29.0004588 41.0487174),584.6560660226776
1483,POINT (29.00197 41.04649000000001),POINT (29.0004588 41.0487174),274.149342220854
1484,POINT (29.00063 41.04687),POINT (29.0004588 41.0487174),181.00503966633133
1485,POINT (29.01865 41.05701),POINT (29.016612 41.066644),965.3661097626222
1486,POINT (29.00098 41.04585),POINT (29.0004588 41.0487174),285.30391164349936
1487,POINT (29.02663 41.06399999999999),POINT (29.016612 41.066644),1139.840266592319
1488,POINT (29.01184000000001 41.04792),POINT (29.0004588 41.0487174),1263.8354800323955
1489,POINT (29.00943 41.04228),POINT (29.0004588 41.0487174),1175.6285084813146
1490,POINT (29.00729 41.05039),POINT (29.0004588 41.0487174),774.4823245628269
1491,POINT (29.0074 41.05238),POINT (29.0001178 41.0527306),807.851243671568
1492,POINT (29.00408 41.0445),POINT (29.0004588 41.0487174),574.414565559779
1493,POINT (29.00166 41.04814),POINT (29.0004588 41.0487174),144.53525473471834
1494,POINT (29.02416 41.05453),POINT (29.016612 41.066644),1446.5899260477945
1495,POINT (29.00348 41.0567),POINT (28.9995352 41.0557256),447.4146973227706
1496,POINT (29.02328 41.07758),POINT (29.0224208 41.0793328),195.5135172709694
1497,POINT (29.00071 41.04871),POINT (29.0004588 41.0487174),27.851281637720323
1498,POINT (29.00504 41.04703),POINT (29.0004588 41.0487174),533.7164321584678
1499,POINT (29.00087000000001 41.04718),POINT (29.0004588 41.0487174),156.58118339260238
1500,POINT (29.03509 41.09019),POINT (29.02571553100006 41.07891799500004),1511.6918827493446
1501,POINT (29.00215 41.04718),POINT (29.0004588 41.0487174),239.95011414438085
1502,POINT (29.04543 41.08071),POINT (29.03654855 41.07449),1155.8768278861194
1503,POINT (29.0296 41.08406),POINT (29.02571553100006 41.07891799500004),660.502308901223
1504,POINT (29.0041 41.04637),POINT (29.0004588 41.0487174),463.88283687661783
1505,POINT (29.04278 41.08138),POINT (29.03654855 41.07449),963.0157203873002
1506,POINT (29.00798 41.04795),POINT (29.0004588 41.0487174),836.9650850972231
1507,POINT (29.00539 41.0424),POINT (29.0004588 41.0487174),823.1732891877315
1508,POINT (29.00075 41.04704),POINT (29.0004588 41.0487174),166.5993348716474
1509,POINT (29.04514 41.08227),POINT (29.03654855 41.07449),1216.9622564795843
1510,POINT (29.00369 41.06078),POINT (29.0009039 41.06547929999999),552.2820484811832
1511,POINT (29.00526 41.04601),POINT (29.0004588 41.0487174),593.9427765278089
1512,POINT (29.00223 41.04734000000001),POINT (29.0004588 41.0487174),237.8045969471878
1513,POINT (29.02364 41.04808),POINT (29.016612 41.066644),1969.1278026530636
1514,POINT (28.9991 41.04407),POINT (29.0004588 41.0487174),477.2255236681861
1515,POINT (29.00297 41.04469),POINT (29.0004588 41.0487174),481.1036444571576
1516,POINT (29.00741 41.05255),POINT (29.0001178 41.0527306),808.4285508496037
1517,POINT (29.03017 41.09064),POINT (29.02571553100006 41.07891799500004),1244.0368913669577
1518,POINT (29.00447 41.06557),POINT (29.0009636 41.065532),388.65231936448987
1519,POINT (28.99863 41.04788),POINT (29.0004588 41.0487174),218.50332255155112
1520,POINT (29.00735 41.04502),POINT (29.0004588 41.0487174),844.4898911685843
1521,POINT (29.00722 41.05873),POINT (28.9995352 41.0557256),900.6521451556665
1522,POINT (29.00245 41.05737),POINT (28.9995352 41.0557256),360.6149326474253
1523,POINT (29.00291 41.06436),POINT (29.0009636 41.065532),244.09130280471285
1524,POINT (29.0035 41.06563),POINT (29.0009636 41.065532),281.2860500237758
1525,POINT (29.00445 41.06472),POINT (29.0009636 41.065532),394.43447428797236
1526,POINT (29.00828 41.04834),POINT (29.0004588 41.0487174),867.648812754504
1527,POINT (29.00449 41.04797),POINT (29.0004588 41.0487174),452.69719575832283
1528,POINT (28.99905 41.04841),POINT (29.0004588 41.0487174),158.99233228744254
1529,POINT (29.01043 41.06145),POINT (29.0084154 41.0687452),745.0201748607773
1530,POINT (29.0107 41.04571),POINT (29.0004588 41.0487174),1172.3037827824264
1531,POINT (29.00165 41.04612),POINT (29.0004588 41.0487174),285.4530214155903
1532,POINT (28.99819 41.04759),POINT (29.0004588 41.0487174),274.412060009664
