point_of_origin,nearest_point,distance_in_meter
POINT (29.0291 40.99421),POINT (29.0381205 40.9852841),1324.9674253170922
POINT (29.09252 40.96464),POINT (29.09154825 40.9725396),776.5511538674909
POINT (29.03181 40.98339),POINT (29.0381205 40.9852841),723.3569331928715
POINT (29.08385 40.97207),POINT (29.09154825 40.9725396),854.4765356564383
POINT (29.06615 40.96676),POINT (29.0609895 40.9713669),726.9182888577621
POINT (29.09696 40.96931),POINT (29.09758958000003 40.97528789900008),586.1026262001316
POINT (29.05099 40.99081),POINT (29.04693296500005 40.98701972100001),581.7820012446049
POINT (29.02685 40.99542),POINT (29.0381205 40.9852841),1592.2489935922094
POINT (29.03134 40.98755),POINT (29.0381205 40.9852841),783.2657466578236
POINT (29.07082 40.97393),POINT (29.0609895 40.9713669),1117.8022859944763
POINT (29.06524000000001 40.98906),POINT (29.06724095 40.98946395),225.24031144954878
POINT (29.07895 40.96337),POINT (29.0763525 40.9626436),296.459485321528
POINT (29.04761 40.98821),POINT (29.04693296500005 40.98701972100001),138.09427699053305
POINT (29.08731 40.96556),POINT (29.08519469200007 40.95789641000005),782.0810682239452
POINT (29.06732 40.98645),POINT (29.06724095 40.98946395),293.6163751159332
POINT (29.02714000000001 40.98448),POINT (29.0381205 40.9852841),1219.5558711050141
POINT (29.08118 40.96963),POINT (29.0763525 40.9626436),865.4530777737364
POINT (29.04805 40.98441),POINT (29.04693296500005 40.98701972100001),282.7223430158025
POINT (29.0858 40.95611),POINT (29.08519469200007 40.95789641000005),186.41393793946943
POINT (29.06286 40.99471),POINT (29.06724095 40.98946395),704.8017914405253
POINT (29.02914 40.9939),POINT (29.0381205 40.9852841),1301.9587299420366
POINT (29.02317 40.98624),POINT (29.0381205 40.9852841),1659.6717676758622
POINT (29.05236 40.97246),POINT (29.0545995 40.9745877),323.342131494492
POINT (29.04323 40.99059000000001),POINT (29.04693296500005 40.98701972100001),537.9273977367143
POINT (29.06178 40.99439),POINT (29.06724095 40.98946395),772.3083285557022
POINT (29.08145 40.96952),POINT (29.0763525 40.9626436),876.0549006905142
POINT (29.04684 40.98202),POINT (29.04693296500005 40.98701972100001),487.05634931898004
POINT (29.02883 40.98482),POINT (29.0381205 40.9852841),1030.7166580863386
POINT (29.08862 40.96171),POINT (29.08519469200007 40.95789641000005),531.0223381743881
POINT (29.0345 40.99357),POINT (29.0381205 40.9852841),901.3418185055199
POINT (29.03993 40.99516),POINT (29.0381205 40.9852841),982.6205303476498
POINT (29.04323 41.0022),POINT (29.0428689 41.0072355),492.080508521524
POINT (29.03977 40.99939000000001),POINT (29.0428689 41.0072355),837.795782765843
POINT (29.02737 40.99689),POINT (29.0381205 40.9852841),1642.5081903036942
POINT (29.02582 40.98582),POINT (29.0381205 40.9852841),1364.3408260826754
POINT (29.0285 40.98514),POINT (29.0381205 40.9852841),1066.3931444406046
POINT (29.02124 40.98387),POINT (29.0381205 40.9852841),1876.0353774861367
POINT (29.02756 40.99583),POINT (29.0381205 40.9852841),1557.3356395316648
POINT (29.02439 40.98262),POINT (29.0381205 40.9852841),1543.8051615616805
POINT (29.05816 40.98369),POINT (29.0545995 40.9745877),970.3121315441786
POINT (29.04023 40.9956),POINT (29.0381205 40.9852841),1031.635290874978
POINT (29.02953 40.99221),POINT (29.0381205 40.9852841),1166.918269846896
POINT (29.03964 41.00407),POINT (29.0428689 41.0072355),472.3762955416522
POINT (29.04136 40.9977),POINT (29.0428689 41.0072355),943.6893420145334
POINT (29.02708 40.99577),POINT (29.0381205 40.9852841),1593.9570682101182
POINT (29.06497 40.98647),POINT (29.06724095 40.98946395),385.1646148710956
POINT (29.03377 40.98374),POINT (29.0381205 40.9852841),505.10573868175925
POINT (29.02622 40.98535),POINT (29.0381205 40.9852841),1319.0229558991605
POINT (29.08632 40.95942),POINT (29.08519469200007 40.95789641000005),193.80302954338467
POINT (29.02997 40.9931),POINT (29.0381205 40.9852841),1181.3944523062944
POINT (29.03435 40.99399),POINT (29.0381205 40.9852841),945.3819641360362
POINT (29.04514 40.9957),POINT (29.04693296500005 40.98701972100001),868.4642528024486
POINT (29.03193 40.98461),POINT (29.0381205 40.9852841),689.2670480822716
POINT (29.02963 40.98879),POINT (29.0381205 40.9852841),1001.1034046243678
POINT (29.02548 40.98994),POINT (29.0381205 40.9852841),1472.6034147781263
POINT (29.03305 40.98763),POINT (29.0381205 40.9852841),606.6737901600101
POINT (29.06077 40.98732),POINT (29.06724095 40.98946395),746.9879440767066
POINT (29.08557 40.97633),POINT (29.0842411 40.9815672),530.7372741912444
POINT (29.02845 40.99433),POINT (29.0381205 40.9852841),1387.5353556053637
POINT (29.09708 40.9578),POINT (29.08519469200007 40.95789641000005),1317.3685256901963
POINT (29.03316 40.98741),POINT (29.0381205 40.9852841),587.5065072233689
POINT (29.02839 40.99626),POINT (29.0381205 40.9852841),1518.6181178306301
POINT (29.03453 40.99618),POINT (29.0381205 40.9852841),1133.4708798085348
POINT (29.02696 40.99704000000001),POINT (29.0381205 40.9852841),1685.659396555069
POINT (29.02776 40.9923),POINT (29.0381205 40.9852841),1336.2933567296595
POINT (29.02588 40.99084000000001),POINT (29.0381205 40.9852841),1460.6516224524053
POINT (29.06624 40.98906),POINT (29.06724095 40.98946395),117.70903182116425
POINT (29.02481 40.99001),POINT (29.0381205 40.9852841),1545.4414266851084
POINT (29.03312 40.99165),POINT (29.0381205 40.9852841),831.6670486237547
POINT (29.08094 40.97183),POINT (29.0763525 40.9626436),1028.8583667686873
POINT (29.0257 40.98662),POINT (29.0381205 40.9852841),1382.778756081825
POINT (29.02921 40.99734),POINT (29.0381205 40.9852841),1534.4136960108385
POINT (29.02645 40.98916),POINT (29.0381205 40.9852841),1347.4873277642055
POINT (29.02818 40.99622),POINT (29.0381205 40.9852841),1532.5253647548807
POINT (29.06402000000001 40.98642),POINT (29.06724095 40.98946395),464.0137990227902
POINT (29.06299000000001 40.98492),POINT (29.06724095 40.98946395),646.3604510329475
POINT (29.08795 40.9725),POINT (29.09154825 40.9725396),398.83875670500794
POINT (29.05589 40.99515),POINT (29.0550429 41.0006797),546.6434937674896
POINT (29.0226 40.98336),POINT (29.0381205 40.9852841),1730.414673662039
POINT (29.02364 40.98442),POINT (29.0381205 40.9852841),1607.1703407861396
POINT (29.03186 40.9835),POINT (29.0381205 40.9852841),715.3215041397473
POINT (29.02541 40.99189000000001),POINT (29.0381205 40.9852841),1548.7846826067794
POINT (29.02612 40.99364),POINT (29.0381205 40.9852841),1559.3706765497998
POINT (29.05874 40.99424000000001),POINT (29.0550429 41.0006797),749.140433401395
POINT (29.03094 40.98204000000001),POINT (29.0381205 40.9852841),856.2986469155305
POINT (29.06332 40.97817),POINT (29.0609895 40.9713669),711.06548900107
POINT (29.02805 40.99723),POINT (29.0381205 40.9852841),1612.412302651479
POINT (29.03284 40.99169000000001),POINT (29.0381205 40.9852841),855.5009606479089
POINT (29.02324 40.98793),POINT (29.0381205 40.9852841),1669.3160901512488
POINT (29.09501 40.95999000000001),POINT (29.08519469200007 40.95789641000005),1106.8300882213473
POINT (29.02533 40.98905),POINT (29.0381205 40.9852841),1464.3436790812204
POINT (29.02989 40.997),POINT (29.0381205 40.9852841),1461.0067222744071
POINT (29.06564 40.97357),POINT (29.0609895 40.9713669),558.311007942762
POINT (29.07637 40.96495),POINT (29.0763525 40.9626436),224.5761030031745
POINT (29.09672 40.97239),POINT (29.09758958000003 40.97528789900008),298.114005155081
POINT (29.0272 40.98941),POINT (29.0381205 40.9852841),1275.3665176333866
POINT (29.02588 40.98976),POINT (29.0381205 40.9852841),1425.0268752677162
POINT (29.09641 40.97445),POINT (29.09758958000003 40.97528789900008),154.09940843423448
POINT (29.05552 40.97342),POINT (29.0545995 40.9745877),152.77813443013792
POINT (29.07416 40.97294),POINT (29.0763525 40.9626436),1031.5741395273208
POINT (29.03088 40.98556),POINT (29.0381205 40.9852841),802.960336563233
POINT (29.03012 40.98446),POINT (29.0381205 40.9852841),890.3719997313158
POINT (29.03001 40.98635),POINT (29.0381205 40.9852841),904.9140462714687
POINT (29.06754 40.98467),POINT (29.06724095 40.98946395),467.98921207198975
POINT (29.03413 40.99239),POINT (29.0381205 40.9852841),821.3979720340426
POINT (29.03605 40.99678),POINT (29.0381205 40.9852841),1143.022079315876
POINT (29.09805 40.96058),POINT (29.08519469200007 40.95789641000005),1448.6007764196866
POINT (29.04594 41.00885),POINT (29.0428689 41.0072355),374.95628004047825
POINT (29.04048 40.99468),POINT (29.0381205 40.9852841),951.811874477831
POINT (29.04017 40.99571),POINT (29.0381205 40.9852841),1040.601926300816
POINT (29.03497 41.0024),POINT (29.0428689 41.0072355),994.1358368783484
POINT (29.09942 40.96553),POINT (29.09758958000003 40.97528789900008),971.3200361280008
POINT (29.09892 40.95591),POINT (29.08519469200007 40.95789641000005),1533.5177981071636
POINT (29.05914000000001 40.96833),POINT (29.0609895 40.9713669),359.83981008986694
POINT (29.07568 40.97746),POINT (29.0842411 40.9815672),1029.7093792580417
POINT (29.05796 40.98767),POINT (29.06724095 40.98946395),1043.3992319452905
POINT (29.09553 40.95297),POINT (29.08519469200007 40.95789641000005),1241.884573304969
POINT (29.03257 40.99946),POINT (29.0428689 41.0072355),1369.8911142337788
POINT (29.03077 40.99298),POINT (29.0381205 40.9852841),1107.1076132449748
POINT (29.05208 40.99002),POINT (29.04693296500005 40.98701972100001),640.960711566429
POINT (29.05186 40.98853),POINT (29.04693296500005 40.98701972100001),565.5581025336176
POINT (29.0672 40.98465),POINT (29.06724095 40.98946395),468.7842011538926
POINT (29.03207 40.98701),POINT (29.0381205 40.9852841),691.3659312809102
POINT (29.07118 40.97945),POINT (29.06724095 40.98946395),1068.3763918217794
POINT (29.02324 40.98978),POINT (29.0381205 40.9852841),1706.453767871322
POINT (29.05514 40.99435),POINT (29.0550429 41.0006797),616.5256775852837
POINT (29.04032 40.99845),POINT (29.0428689 41.0072355),901.136088318441
POINT (29.02804 40.99617),POINT (29.0381205 40.9852841),1540.362347207853
POINT (29.08218 40.96249),POINT (29.08063247100005 40.96062811900004),249.56327170635686
POINT (29.03121 40.99305),POINT (29.0381205 40.9852841),1076.5080368612835
POINT (29.03173 40.98381),POINT (29.0381205 40.9852841),722.7070129689197
POINT (29.04358 40.99689),POINT (29.0428689 41.0072355),1010.7122895811045
POINT (29.02297 40.98905),POINT (29.0381205 40.9852841),1718.8268670940186
POINT (29.02906 40.99523),POINT (29.0381205 40.9852841),1395.3724708802572
POINT (29.05517 40.99558),POINT (29.0550429 41.0006797),496.8451663441289
POINT (29.03257 40.9888),POINT (29.0381205 40.9852841),704.0968993279192
POINT (29.04472 40.99359000000001),POINT (29.04693296500005 40.98701972100001),685.3147574174553
POINT (29.07323 40.97591),POINT (29.0842411 40.9815672),1338.9787272639958
POINT (29.04455 40.99182),POINT (29.04693296500005 40.98701972100001),536.9743447307332
POINT (29.04473 40.98599),POINT (29.04693296500005 40.98701972100001),263.96343173988197
POINT (29.03004 40.98758),POINT (29.0381205 40.9852841),923.1120492249164
POINT (29.04824 40.97227),POINT (29.0545995 40.9745877),740.1255634037552
POINT (29.02874000000001 40.98713),POINT (29.0381205 40.9852841),1055.1331256808896
POINT (29.03081 40.99224),POINT (29.0381205 40.9852841),1056.2245718141123
POINT (29.03052000000001 40.99477),POINT (29.0381205 40.9852841),1250.3660170361024
POINT (29.02845 40.99774),POINT (29.0381205 40.9852841),1618.9329918380515
POINT (29.03992 40.99605),POINT (29.0381205 40.9852841),1067.4227012970794
POINT (29.02368 40.98352),POINT (29.0381205 40.9852841),1609.7296259763527
POINT (29.05181 40.98402),POINT (29.04693296500005 40.98701972100001),614.4513250922198
POINT (29.06917 40.97545),POINT (29.0609895 40.9713669),990.0478214318488
POINT (29.02688 40.99014),POINT (29.0381205 40.9852841),1332.625226176135
POINT (29.02556 40.99116),POINT (29.0381205 40.9852841),1505.2275006997036
POINT (29.04423 40.97061),POINT (29.0545995 40.9745877),1212.8535325992052
POINT (29.02502 40.99542),POINT (29.01217945 41.0053215),1719.2952603108324
POINT (29.08068 40.9656),POINT (29.0801286 40.9609437),457.4541091740817
POINT (29.06226 40.97419),POINT (29.0609895 40.9713669),308.88316312527814
POINT (29.06487000000001 40.98996),POINT (29.06724095 40.98946395),267.19118298791125
POINT (29.02506 40.99075),POINT (29.0381205 40.9852841),1542.3880990223674
POINT (29.03028 40.98333),POINT (29.0381205 40.9852841),889.6137356279612
POINT (29.0459 41.00707),POINT (29.0428689 41.0072355),336.3429865706886
POINT (29.0761 40.96417),POINT (29.0763525 40.9626436),151.23354645086937
POINT (29.04606 40.97981),POINT (29.0400193 40.9830405),739.7785662972973
POINT (29.04725 40.9965),POINT (29.0550429 41.0006797),954.853967920839
POINT (29.0411 41.00018),POINT (29.0428689 41.0072355),714.6228904701486
POINT (29.02964 40.99111),POINT (29.0381205 40.9852841),1097.97059438521
POINT (29.02959 40.98576),POINT (29.0381205 40.9852841),946.6249621541153
POINT (29.02694 40.98578),POINT (29.0381205 40.9852841),1240.1463844719553
POINT (29.03141 40.98573),POINT (29.0381205 40.9852841),745.0343525724783
POINT (29.0309 40.98417),POINT (29.0381205 40.9852841),807.6179858836754
POINT (29.02988 40.9864),POINT (29.0381205 40.9852841),919.7919310777671
POINT (29.03571 40.9965),POINT (29.0381205 40.9852841),1124.6712131702197
POINT (29.07919 40.9572),POINT (29.081701 40.959921),384.24363975154665
POINT (29.02976 40.98737),POINT (29.0381205 40.9852841),948.6609048060639
POINT (29.02692 40.98568),POINT (29.0381205 40.9852841),1242.0208318430393
POINT (29.02485 40.98363),POINT (29.0381205 40.9852841),1479.6518156585685
POINT (29.025 40.98381),POINT (29.0381205 40.9852841),1461.2994090308289
POINT (29.02499000000001 40.98536),POINT (29.0381205 40.9852841),1455.3546256353961
POINT (29.02498 40.98411),POINT (29.0381205 40.9852841),1460.9277292043273
POINT (29.02659 40.98397),POINT (29.0381205 40.9852841),1284.3924281129152
POINT (29.02489000000001 40.98213),POINT (29.0381205 40.9852841),1498.2595686196316
POINT (29.07513 40.97464),POINT (29.0842411 40.9815672),1214.3678793574559
POINT (29.06559 40.99063),POINT (29.06724095 40.98946395),215.35226379083002
POINT (29.09231 40.97953),POINT (29.09758958000003 40.97528789900008),716.2201643854986
POINT (29.04411 40.98308),POINT (29.0400193 40.9830405),453.4150253075235
POINT (29.02542 40.98201),POINT (29.0381205 40.9852841),1443.3527096033768
POINT (29.04644 40.9878),POINT (29.04693296500005 40.98701972100001),93.59840620512905
POINT (29.08898 40.95838),POINT (29.08519469200007 40.95789641000005),422.1863243469812
POINT (29.06708 40.97616),POINT (29.0609895 40.9713669),820.6990010899909
POINT (29.03092 40.99676),POINT (29.0381205 40.9852841),1373.4864819227241
POINT (29.02898 40.98778),POINT (29.0381205 40.9852841),1041.8624060493905
POINT (29.02892 40.99283),POINT (29.0381205 40.9852841),1257.0416428871529
POINT (29.04873 40.98711),POINT (29.04693296500005 40.98701972100001),199.37114724114255
POINT (29.03914 40.99725),POINT (29.0428689 41.0072355),1056.7641091595697
POINT (29.02742000000001 40.98886),POINT (29.0381205 40.9852841),1236.0959997734712
POINT (29.03425 40.98497),POINT (29.0381205 40.9852841),430.0817395396162
POINT (29.03097 40.98638),POINT (29.0381205 40.9852841),799.6919092954892
POINT (29.06681 40.99401),POINT (29.06724095 40.98946395),445.2455791430085
POINT (29.03147 40.99403),POINT (29.0381205 40.9852841),1126.536449115804
POINT (29.04344 40.99797),POINT (29.0428689 41.0072355),904.6621600811003
POINT (29.08319 40.97536),POINT (29.0842411 40.9815672),615.4616360224027
POINT (29.02735 40.99763),POINT (29.0381205 40.9852841),1694.489817047126
POINT (29.06452 40.98909),POINT (29.06724095 40.98946395),303.7719732605479
POINT (29.02571 40.98529),POINT (29.0381205 40.9852841),1375.5339142560917
POINT (29.03023 40.99573),POINT (29.0381205 40.9852841),1341.698672926931
POINT (29.02828 40.99573),POINT (29.0381205 40.9852841),1491.6176406088273
POINT (29.02828 40.9852),POINT (29.0381205 40.9852841),1090.7154981827377
POINT (29.02559 40.99068),POINT (29.0381205 40.9852841),1484.9664693332013
POINT (29.0813 40.96174),POINT (29.08063247100005 40.96062811900004),131.12368342053918
POINT (29.02528 40.98708),POINT (29.0381205 40.9852841),1433.9045704713685
POINT (29.0269 40.98854),POINT (29.0381205 40.9852841),1283.4417256503002
POINT (29.09211 40.96063),POINT (29.08519469200007 40.95789641000005),811.3612924141629
POINT (29.06438 40.99454),POINT (29.06724095 40.98946395),587.2608633333992
POINT (29.03389 40.99048),POINT (29.0381205 40.9852841),689.9314599726507
POINT (29.03016 40.98383),POINT (29.0381205 40.9852841),893.6090908581859
POINT (29.0304 40.98513),POINT (29.0381205 40.9852841),855.8435279376413
POINT (29.07448 40.96057),POINT (29.0763525 40.9626436),289.5486476455314
POINT (29.03045 40.98791),POINT (29.0381205 40.9852841),887.8134604656561
POINT (29.02655 40.99497),POINT (29.0381205 40.9852841),1592.106456838414
POINT (29.05532 40.9963),POINT (29.0550429 41.0006797),427.63067192444885
POINT (29.03099000000001 40.99722),POINT (29.0381205 40.9852841),1405.8169240330994
POINT (29.04846 40.98231),POINT (29.04693296500005 40.98701972100001),488.9284130404228
POINT (29.02557 40.9938),POINT (29.0381205 40.9852841),1619.609553888254
POINT (29.03148 40.99532),POINT (29.0381205 40.9852841),1223.654865675137
POINT (29.04045 40.99396),POINT (29.0381205 40.9852841),883.6141596229209
POINT (29.02709 40.99323),POINT (29.0381205 40.9852841),1446.987346642918
POINT (29.03298 41.00829),POINT (29.0428689 41.0072355),1100.8520696758767
POINT (29.02761 40.9966),POINT (29.0381205 40.9852841),1603.768660634432
POINT (29.02593 40.99403),POINT (29.0381205 40.9852841),1597.3062984557548
POINT (29.04732000000001 40.99861),POINT (29.0550429 41.0006797),879.393124019468
POINT (29.08401 40.96549),POINT (29.08063247100005 40.96062811900004),603.500047863146
POINT (29.02542 40.99598),POINT (29.01217945 41.0053215),1726.8053474158748
POINT (29.03078 40.98913),POINT (29.0381205 40.9852841),895.6966523826288
POINT (29.08457000000001 40.98503),POINT (29.0842411 40.9815672),339.1021356150857
POINT (29.03147 40.99101),POINT (29.0381205 40.9852841),924.3450669446579
POINT (29.02923 40.98229),POINT (29.0381205 40.9852841),1027.6439852764581
POINT (29.03068 40.98215),POINT (29.0381205 40.9852841),879.3693934252904
POINT (29.02605 40.98415),POINT (29.0381205 40.9852841),1342.402759323132
POINT (29.02978 40.98423),POINT (29.0381205 40.9852841),930.1150605328276
POINT (29.02656 40.98412),POINT (29.0381205 40.9852841),1286.330728602669
POINT (29.03268 40.98565),POINT (29.0381205 40.9852841),604.0575146648843
POINT (29.05533 40.99542),POINT (29.0550429 41.0006797),513.2144335539361
POINT (29.07564 40.95784),POINT (29.0763525 40.9626436),474.3348808597711
POINT (29.02712 40.98222),POINT (29.0381205 40.9852841),1255.2552552789855
POINT (29.092 40.95989),POINT (29.08519469200007 40.95789641000005),778.852002336601
POINT (29.05818 40.97352),POINT (29.0609895 40.9713669),375.40790633089335
POINT (29.04768 40.9879),POINT (29.04693296500005 40.98701972100001),119.18898864709047
POINT (29.04531 40.99142),POINT (29.04693296500005 40.98701972100001),464.78880837591515
POINT (29.03032 40.99116),POINT (29.0381205 40.9852841),1036.8625662389593
POINT (29.02804 40.9979),POINT (29.0381205 40.9852841),1660.8709301222063
POINT (29.03312 40.99836),POINT (29.0428689 41.0072355),1383.8049202769334
POINT (29.05474 40.99732),POINT (29.0550429 41.0006797),328.91027794888
POINT (29.06351 40.99347),POINT (29.06724095 40.98946395),568.4907989768839
POINT (29.03288 40.99159),POINT (29.0381205 40.9852841),845.3703854389762
POINT (29.04997 40.97542),POINT (29.0545995 40.9745877),519.4810702119929
POINT (29.02825 40.99186),POINT (29.0381205 40.9852841),1267.735691520121
POINT (29.06055 40.99472),POINT (29.0550429 41.0006797),842.270389286509
POINT (29.02688 40.99553),POINT (29.0381205 40.9852841),1596.3186827991508
POINT (29.06778 40.99069),POINT (29.06724095 40.98946395),133.50272462995343
POINT (29.02536 40.98743),POINT (29.0381205 40.9852841),1429.6898180588942
POINT (29.02662 40.98645),POINT (29.0381205 40.9852841),1279.722125140197
POINT (29.09776 40.95802),POINT (29.08519469200007 40.95789641000005),1392.7564756907307
POINT (29.02798 40.98799),POINT (29.0381205 40.9852841),1154.4278065289484
POINT (29.05754 40.99514),POINT (29.0550429 41.0006797),606.3421791505777
POINT (29.03139 40.99543),POINT (29.0381205 40.9852841),1238.2159102816868
POINT (29.05737 40.983),POINT (29.0545995 40.9745877),874.9019144803545
POINT (29.07098 40.98806),POINT (29.06724095 40.98946395),436.39088790312303
POINT (29.06397 40.97087),POINT (29.0609895 40.9713669),333.8741249771905
POINT (29.02961 40.98608),POINT (29.0381205 40.9852841),946.4530637856536
POINT (29.03114 40.99604),POINT (29.0381205 40.9852841),1302.4065718399652
POINT (29.07621 40.96791),POINT (29.0763525 40.9626436),513.0182422881825
POINT (29.0258 40.99362),POINT (29.0381205 40.9852841),1588.735193970138
POINT (29.02597 40.98502),POINT (29.0381205 40.9852841),1346.9620746885018
POINT (29.02651 40.9949),POINT (29.0381205 40.9852841),1591.6576536858545
POINT (29.05479 40.99562),POINT (29.0550429 41.0006797),493.547458142654
POINT (29.02738 40.98576),POINT (29.0381205 40.9852841),1191.3395737618853
POINT (29.0255 40.98286),POINT (29.0381205 40.9852841),1418.5995794084793
POINT (29.0234 40.98621),POINT (29.0381205 40.9852841),1634.0563240084443
POINT (29.08376 40.97537),POINT (29.0842411 40.9815672),605.7112860399482
POINT (29.04676 41.00256),POINT (29.0428689 41.0072355),627.1913007898534
POINT (29.0251 40.98566),POINT (29.0381205 40.9852841),1443.608312695552
POINT (29.07838 40.98338),POINT (29.0842411 40.9815672),673.1772126347879
POINT (29.0402 40.99301),POINT (29.0381205 40.9852841),787.0250202230544
POINT (29.09434000000001 40.95513),POINT (29.08519469200007 40.95789641000005),1048.8099620083601
POINT (29.02499000000001 40.98399000000001),POINT (29.0381205 40.9852841),1460.7850239133245
POINT (29.02946 40.98271),POINT (29.0381205 40.9852841),992.1051315190357
POINT (29.02837 40.9832),POINT (29.0381205 40.9852841),1099.6112839730094
POINT (29.07176 40.97387),POINT (29.0609895 40.9713669),1218.3980589549071
POINT (29.02613 40.995),POINT (29.0381205 40.9852841),1631.5311328470882
POINT (29.02928 40.98762),POINT (29.0381205 40.9852841),1005.9198015590367
POINT (29.04228 40.97808),POINT (29.0400193 40.9830405),544.2630106674768
POINT (29.02555 40.98664),POINT (29.0381205 40.9852841),1399.5137984468645
POINT (29.03218 40.99165),POINT (29.0381205 40.9852841),904.4423479603288
POINT (29.02472 40.98083),POINT (29.0381205 40.9852841),1547.3352531178616
POINT (29.02883 40.99515),POINT (29.0381205 40.9852841),1408.5021961408188
POINT (29.07032 40.98592),POINT (29.06724095 40.98946395),485.3388195801411
POINT (29.02959 40.99494),POINT (29.0381205 40.9852841),1333.6382640337224
POINT (29.03258 40.98911),POINT (29.0381205 40.9852841),718.3202266919138
POINT (29.08416 40.96214000000001),POINT (29.081701 40.959921),347.7898169109691
POINT (29.02673 40.98917),POINT (29.0381205 40.9852841),1318.0041954246433
POINT (29.02772 40.99688),POINT (29.0381205 40.9852841),1613.9038882824298
POINT (29.02471 40.98851),POINT (29.0381205 40.9852841),1519.2228711788189
POINT (29.02747 40.988),POINT (29.0381205 40.9852841),1209.7428714106636
POINT (29.02451 40.98819),POINT (29.0381205 40.9852841),1534.8644232879824
POINT (29.02623 40.99298),POINT (29.0381205 40.9852841),1516.1891208109162
POINT (29.03441 40.98751),POINT (29.0381205 40.9852841),464.91021896635624
POINT (29.06646 40.98812),POINT (29.06724095 40.98946395),156.90412969035444
POINT (29.04425 40.98822),POINT (29.04693296500005 40.98701972100001),319.5237248028253
POINT (29.02609 40.98932),POINT (29.0381205 40.9852841),1390.1622900844677
POINT (29.0267 40.99607),POINT (29.0381205 40.9852841),1645.0244899486445
POINT (29.03093 40.98333),POINT (29.0381205 40.9852841),819.3833968747598
POINT (29.02718 40.99576),POINT (29.0381205 40.9852841),1584.8363480498283
POINT (29.02169 40.99018),POINT (29.0381205 40.9852841),1882.5074381496502
POINT (29.06042 40.98258),POINT (29.06724095 40.98946395),1010.4091416262548
POINT (29.05613 40.98046),POINT (29.0545995 40.9745877),596.5140735764242
POINT (29.02497 40.98247),POINT (29.0381205 40.9852841),1483.105192682123
POINT (29.03472 40.99439),POINT (29.0381205 40.9852841),963.7151829168215
POINT (29.0242 40.98068),POINT (29.0381205 40.9852841),1606.7567143772906
POINT (29.03566 40.9861),POINT (29.0381205 40.9852841),284.05659398353504
POINT (29.07613 40.96119),POINT (29.0763525 40.9626436),143.66560240138446
POINT (29.03285 40.98654000000001),POINT (29.0381205 40.9852841),596.8345151982361
POINT (29.02608 40.98961),POINT (29.0381205 40.9852841),1399.4702768010854
POINT (29.02825 40.99551),POINT (29.0381205 40.9852841),1479.5394730093453
POINT (29.06258 40.99366),POINT (29.06724095 40.98946395),658.6630022914165
POINT (29.03247 40.99426),POINT (29.0381205 40.9852841),1075.4702116927185
POINT (29.0404 40.99463),POINT (29.0381205 40.9852841),944.7206268869428
POINT (29.0291 40.99301),POINT (29.0381205 40.9852841),1251.3768545674043
POINT (29.10332 40.95762),POINT (29.08519469200007 40.95789641000005),2009.1407913732576
POINT (29.0231 40.98766),POINT (29.0381205 40.9852841),1680.8259787938052
POINT (29.02452000000001 40.98913),POINT (29.0381205 40.9852841),1553.2827569424535
POINT (29.02822 40.9971),POINT (29.0381205 40.9852841),1590.237171982618
POINT (29.06626 40.9724),POINT (29.0609895 40.9713669),592.7647957510511
POINT (29.02588 40.99603),POINT (29.0381205 40.9852841),1713.5605064255121
POINT (29.02863 40.98453),POINT (29.0381205 40.9852841),1054.4536669783388
POINT (29.03058 40.99487),POINT (29.0381205 40.9852841),1253.1360567149713
POINT (29.02696 40.98605),POINT (29.0381205 40.9852841),1239.236288155638
POINT (29.03383 40.98778),POINT (29.0381205 40.9852841),534.0839839080013
POINT (29.0474 40.98187),POINT (29.04693296500005 40.98701972100001),504.21940952245734
POINT (29.0447 40.99258),POINT (29.04693296500005 40.98701972100001),595.4225493735946
POINT (29.03559000000001 40.9842),POINT (29.0381205 40.9852841),299.6910920108306
POINT (29.03353 41.00715),POINT (29.0428689 41.0072355),1035.123511974177
POINT (29.03174000000001 40.99222),POINT (29.0381205 40.9852841),978.035662403438
POINT (29.02847 40.9971),POINT (29.0381205 40.9852841),1571.2436571066282
POINT (29.03505 40.99376),POINT (29.0381205 40.9852841),892.9843470202075
POINT (29.03337 40.99964),POINT (29.0428689 41.0072355),1286.7710766376995
POINT (29.02424 40.98112),POINT (29.0381205 40.9852841),1591.0370108155507
POINT (29.02307 40.9825),POINT (29.0381205 40.9852841),1690.0427844271971
POINT (29.03113 40.98616),POINT (29.0381205 40.9852841),779.4847211008627
POINT (29.02885 40.99391),POINT (29.0381205 40.9852841),1327.3110713781978
POINT (29.04686 40.99596),POINT (29.04693296500005 40.98701972100001),870.7750823792181
POINT (29.02572 40.98916),POINT (29.0381205 40.9852841),1425.3376054235866
POINT (29.04376 40.98315),POINT (29.0400193 40.9830405),414.7430842417511
POINT (29.03085 40.99686),POINT (29.0381205 40.9852841),1385.9226558395148
POINT (29.02989 40.99503),POINT (29.0381205 40.9852841),1316.5808709794123
POINT (29.03044 40.99485),POINT (29.0381205 40.9852841),1262.0993648337821
POINT (29.02741 40.99241),POINT (29.0381205 40.9852841),1375.1506177515334
POINT (29.02787 40.99676),POINT (29.0381205 40.9852841),1593.8509346773913
POINT (29.0291 40.99292),POINT (29.0381205 40.9852841),1246.1243971708147
