,centroid,origin_geometry,distance_origin_to_centroid,geometry
5647,POINT (28.9796001 41.03029625),POINT (28.98049 41.02933),136.36734483752323,POINT (28.98049 41.02933)
5648,POINT (28.9796001 41.03029625),POINT (28.9748 41.02644),651.3796075988897,POINT (28.9748 41.02644)
5649,POINT (29.0381205 40.9852841),POINT (29.02616 40.99571),1669.9575291254293,POINT (29.02616 40.99571)
5650,POINT (28.9995352 41.0557256),POINT (29.00614 41.05623),733.696275279312,POINT (29.00614 41.05623)
5651,POINT (28.8686007 40.9850839),POINT (28.86822 40.98494),44.46866070249482,POINT (28.86822 40.98494)
5652,POINT (28.9780884 41.0317305),POINT (28.98072 41.03521),447.2882804467399,POINT (28.98072 41.03521)
5653,POINT (28.9821093 41.0412067),POINT (28.98276 41.03942),188.46853380263323,POINT (28.98276 41.03942)
5654,POINT (28.9796001 41.03029625),POINT (28.98216 41.03185),321.60609770147653,POINT (28.98216 41.03185)
5655,POINT (28.9796001 41.03029625),POINT (28.983 41.03376),505.9154130673624,POINT (28.983 41.03376)
5656,POINT (29.01217945 41.0053215),POINT (29.01205 41.02506),1923.12710450707,POINT (29.01205 41.02506)
5657,POINT (29.01217945 41.0053215),POINT (29.01205 41.02506),1923.12710450707,POINT (29.01205 41.02506)
5658,POINT (29.01217945 41.0053215),POINT (29.01205 41.02506),1923.12710450707,POINT (29.01205 41.02506)
5659,POINT (29.0381205 40.9852841),POINT (29.03203 40.99147),904.8479313221513,POINT (29.03203 40.99147)
5660,POINT (29.17742505600006 41.03237008600007),POINT (29.20286 41.01349),3364.4763385419756,POINT (29.20286 41.01349)
5661,POINT (29.07273431600004 41.00658345600004),POINT (29.07124 40.99806),846.3051700419953,POINT (29.07124 40.99806)
5662,POINT (29.230989 40.91497455),POINT (29.28281 40.93461),6052.611064072197,POINT (29.28281 40.93461)
5663,POINT (28.9946951 41.0530658),POINT (28.99628 41.0516),226.40380831255547,POINT (28.99628 41.0516)
5664,POINT (28.839429 41.021644),POINT (28.85618 41.02995),2025.7767058550926,POINT (28.85618 41.02995)
5665,POINT (28.9868253 41.0523695),POINT (28.9862 41.05066),180.43452863683896,POINT (28.9862 41.05066)
5666,POINT (28.95731345 41.01471045),POINT (28.97668 41.00477),2355.0371863619544,POINT (28.97668 41.00477)
5667,POINT (29.0346424 41.0199689),POINT (29.03152 41.01974000000001),346.7928081730442,POINT (29.03152 41.01974000000001)
5668,POINT (29.0009039 41.06547929999999),POINT (29.00278 41.06222),379.596885073042,POINT (29.00278 41.06222)
5669,POINT (28.9796001 41.03029625),POINT (28.97653 41.01485),1543.3621446226255,POINT (28.97653 41.01485)
5670,POINT (28.9796001 41.03029625),POINT (28.98487 41.03252),623.000374950597,POINT (28.98487 41.03252)
5671,POINT (28.9821093 41.0412067),POINT (28.98109 41.03705),420.55444570628185,POINT (28.98109 41.03705)
5672,POINT (28.8727842 40.9775523),POINT (28.86956 40.97478),448.1626460542587,POINT (28.86956 40.97478)
5673,POINT (29.0390937 40.93362370000001),POINT (29.04911 40.9138),2227.1931147050227,POINT (29.04911 40.9138)
5674,POINT (28.8200919 41.0030673),POINT (28.81779 40.99078),1226.1767536842667,POINT (28.81779 40.99078)
5675,POINT (29.0004588 41.0487174),POINT (29.01167 41.04534),1285.4376783959567,POINT (29.01167 41.04534)
5676,POINT (28.9780884 41.0317305),POINT (28.9731 41.03362),582.7532103840285,POINT (28.9731 41.03362)
5677,POINT (29.256068 40.881102),POINT (29.73139 41.15371),58946.56706860133,POINT (29.73139 41.15371)
5678,POINT (28.9796001 41.03029625),POINT (28.98236 41.0347),527.0321518971234,POINT (28.98236 41.0347)
5679,POINT (28.9780884 41.0317305),POINT (28.97462 41.03705),645.4178523784823,POINT (28.97462 41.03705)
5680,POINT (29.01134024300007 41.08607120700003),POINT (28.99939 41.08376),1343.522034910631,POINT (28.99939 41.08376)
5681,POINT (28.98894300000007 41.05008799900003),POINT (28.98825 41.05043),83.72799515516715,POINT (28.98825 41.05043)
5682,POINT (29.0167598 41.0740579),POINT (29.01629 41.07497),102.99245118917463,POINT (29.01629 41.07497)
5683,POINT (29.0004588 41.0487174),POINT (29.00638 41.04681),682.0884339547231,POINT (29.00638 41.04681)
5684,POINT (29.03654855 41.07449),POINT (29.04802 41.08941),1930.9007136513849,POINT (29.04802 41.08941)
5685,POINT (28.9796001 41.03029625),POINT (28.97676 41.02826),372.1179726250557,POINT (28.97676 41.02826)
5686,POINT (29.03654855 41.07449),POINT (29.0676 41.08688),3647.0406758931044,POINT (29.0676 41.08688)
5687,POINT (28.9821093 41.0412067),POINT (28.98235 41.03779),334.0434595121308,POINT (28.98235 41.03779)
5688,POINT (28.9780884 41.0317305),POINT (28.97266 41.03219),603.323072872672,POINT (28.97266 41.03219)
5689,POINT (28.99013805 41.03554045),POINT (28.98564 41.03279000000001),566.0275858301536,POINT (28.98564 41.03279000000001)
5690,POINT (29.08519469200007 40.95789641000005),POINT (29.0954 40.95857),1133.0276341234037,POINT (29.0954 40.95857)
5691,POINT (29.256068 40.881102),POINT (29.22705 40.87658),3246.249421899075,POINT (29.22705 40.87658)
5692,POINT (29.01134024300007 41.08607120700003),POINT (29.00255 41.08397),995.5516143023542,POINT (29.00255 41.08397)
5693,POINT (28.997029 41.067248),POINT (28.99767 41.06947),227.87307826157536,POINT (28.99767 41.06947)
5694,POINT (29.12400894000007 40.93558331700007),POINT (29.13177 40.9348),863.5905723949846,POINT (29.13177 40.9348)
5695,POINT (28.95731345 41.01471045),POINT (28.98041 41.00368),2776.5131881591406,POINT (28.98041 41.00368)
5696,POINT (28.97870225 41.05463435),POINT (28.97709 41.05409),186.40335245169848,POINT (28.97709 41.05409)
5697,POINT (28.8200919 41.0030673),POINT (28.8158 40.98561),1769.1422054678185,POINT (28.8158 40.98561)
5698,POINT (28.98725545 41.06247485),POINT (28.98629 41.06401),183.93258049970672,POINT (28.98629 41.06401)
5699,POINT (28.9780884 41.0317305),POINT (28.97553 41.0362),519.7640449930192,POINT (28.97553 41.0362)
5700,POINT (28.95731345 41.01471045),POINT (28.96944 41.00744),1519.4356105487254,POINT (28.96944 41.00744)
5701,POINT (28.7965411 41.0508405),POINT (28.79062 41.05046),657.3001469022173,POINT (28.79062 41.05046)
5702,POINT (28.998429 41.055493),POINT (28.998 41.05531),50.78217846745923,POINT (28.998 41.05531)
5703,POINT (28.99561331400002 41.05553430600003),POINT (28.99585 41.05542),28.49992482102219,POINT (28.99585 41.05542)
5704,POINT (29.0004588 41.0487174),POINT (29.00206 41.04433),462.8719862208689,POINT (29.00206 41.04433)
5705,POINT (29.016612 41.066644),POINT (29.02539 41.04862),2007.411250151738,POINT (29.02539 41.04862)
5706,POINT (29.0381205 40.9852841),POINT (29.02568 40.98581),1379.8101518105198,POINT (29.02568 40.98581)
5707,POINT (29.12400894000007 40.93558331700007),POINT (29.11675 40.94375),1130.9629629672972,POINT (29.11675 40.94375)
5708,POINT (29.0284631 41.2165614),POINT (29.00034 41.23044),3397.6850138444092,POINT (29.00034 41.23044)
5709,POINT (28.9780884 41.0317305),POINT (28.97422000000001 41.02971),471.81458042593516,POINT (28.97422000000001 41.02971)
5710,POINT (28.953994 41.036385),POINT (28.96158 41.04915),1501.748975088658,POINT (28.96158 41.04915)
5711,POINT (28.9993687 41.0557129),POINT (28.99899000000001 41.05608),55.14775677324744,POINT (28.99899000000001 41.05608)
5712,POINT (28.9780884 41.0317305),POINT (28.97101 41.0247),1041.639870312205,POINT (28.97101 41.0247)
5713,POINT (28.9995352 41.0557256),POINT (29.00323 41.06),584.0934023345534,POINT (29.00323 41.06)
5714,POINT (29.01217945 41.0053215),POINT (29.01395 41.01376),845.2313525008351,POINT (29.01395 41.01376)
5715,POINT (29.01217945 41.0053215),POINT (29.01395 41.01376),845.2313525008351,POINT (29.01395 41.01376)
5716,POINT (29.01217945 41.0053215),POINT (29.01395 41.01376),845.2313525008351,POINT (29.01395 41.01376)
5717,POINT (29.016612 41.066644),POINT (29.02664 41.05049),1926.6256739198682,POINT (29.02664 41.05049)
5718,POINT (28.6453056 41.0129651),POINT (28.64511 41.01945),634.3977257855712,POINT (28.64511 41.01945)
5719,POINT (28.86846160000005 41.00936748700008),POINT (28.86755 41.01446),507.0071405440747,POINT (28.86755 41.01446)
5720,POINT (29.03654855 41.07449),POINT (29.04025 41.07897),598.9355449253087,POINT (29.04025 41.07897)
5721,POINT (29.0862389 40.992999),POINT (29.0772 40.99403),1006.861863512255,POINT (29.0772 40.99403)
5722,POINT (28.9996767 41.07080525),POINT (28.99974000000001 41.07916),814.1102351099864,POINT (28.99974000000001 41.07916)
5723,POINT (28.9796001 41.03029625),POINT (28.97845 41.02606),432.0897102012,POINT (28.97845 41.02606)
5724,POINT (29.01134024300007 41.08607120700003),POINT (29.00217 41.0885),1043.5768768372334,POINT (29.00217 41.0885)
5725,POINT (28.9780884 41.0317305),POINT (28.97447 41.03623),594.259114153877,POINT (28.97447 41.03623)
5726,POINT (29.09758958000003 40.97528789900008),POINT (29.11321 40.96179),2173.428015471032,POINT (29.11321 40.96179)
5727,POINT (29.0381205 40.9852841),POINT (29.03159 40.99232),996.7958456914348,POINT (29.03159 40.99232)
5728,POINT (29.06724095 40.98946395),POINT (29.07314 40.98079),1068.1108067476414,POINT (29.07314 40.98079)
5729,POINT (29.05480284200007 41.16968134000007),POINT (29.0454 41.16133),1321.9983560645057,POINT (29.0454 41.16133)
5730,POINT (28.9892825 41.0616722),POINT (28.99051 41.0576),419.50362041812497,POINT (28.99051 41.0576)
5731,POINT (29.0428689 41.0072355),POINT (29.0452 40.99905),838.069074520207,POINT (29.0452 40.99905)
5732,POINT (28.656984 41.013361),POINT (28.67326 41.01666),1832.471902197839,POINT (28.67326 41.01666)
5733,POINT (29.1013868 41.0943323),POINT (29.09729 41.12004),2543.39360458303,POINT (29.09729 41.12004)
5734,POINT (29.01217945 41.0053215),POINT (29.01983 41.00342),867.9565036331485,POINT (29.01983 41.00342)
5735,POINT (29.01217945 41.0053215),POINT (29.01983 41.00342),867.9565036331485,POINT (29.01983 41.00342)
5736,POINT (29.01217945 41.0053215),POINT (29.01983 41.00342),867.9565036331485,POINT (29.01983 41.00342)
5737,POINT (28.656984 41.013361),POINT (28.67328 41.01786),1858.8625412115482,POINT (28.67328 41.01786)
5738,POINT (28.95731345 41.01471045),POINT (28.96786 41.00549),1474.5006806122253,POINT (28.96786 41.00549)
5739,POINT (29.19725165 40.95915605),POINT (29.185 40.92183),3875.967482497327,POINT (29.185 40.92183)
5740,POINT (29.016612 41.066644),POINT (29.02609 41.04951),1972.2336293554094,POINT (29.02609 41.04951)
5741,POINT (28.95731345 41.01471045),POINT (28.96574 41.00652),1228.683012545663,POINT (28.96574 41.00652)
5742,POINT (28.95731345 41.01471045),POINT (28.96904 41.00347),1699.9102218612463,POINT (28.96904 41.00347)
5743,POINT (29.17742505600006 41.03237008600007),POINT (29.191 41.07229),4164.172113527767,POINT (29.191 41.07229)
5744,POINT (29.0381205 40.9852841),POINT (29.02821 40.98222),1138.2707451972638,POINT (29.02821 40.98222)
5745,POINT (29.0001178 41.0527306),POINT (29.00709 41.05218),774.62949770227,POINT (29.00709 41.05218)
5746,POINT (29.0381205 40.9852841),POINT (29.02972 40.99465),1303.538002858328,POINT (29.02972 40.99465)
5747,POINT (29.01134024300007 41.08607120700003),POINT (28.99811 41.10396),2277.7802044551013,POINT (28.99811 41.10396)
5748,POINT (28.9868253 41.0523695),POINT (28.98877 41.05309000000001),226.68961470898404,POINT (28.98877 41.05309000000001)
5749,POINT (29.0763525 40.9626436),POINT (29.074 40.96721),515.438463654343,POINT (29.074 40.96721)
5750,POINT (28.9796001 41.03029625),POINT (28.9754 41.01388),1666.2765230445061,POINT (28.9754 41.01388)
5751,POINT (29.12400894000007 40.93558331700007),POINT (29.15816 40.91311),4371.510450490393,POINT (29.15816 40.91311)
5752,POINT (29.0381205 40.9852841),POINT (29.02983 40.99465),1294.8573825647895,POINT (29.02983 40.99465)
5753,POINT (28.9821093 41.0412067),POINT (28.98192 41.03634),474.75184618479636,POINT (28.98192 41.03634)
5754,POINT (28.9821093 41.0412067),POINT (28.98278 41.03666),449.2927064718694,POINT (28.98278 41.03666)
5755,POINT (28.9459883 41.0693131),POINT (28.94752 41.07149),271.7704651080997,POINT (28.94752 41.07149)
5756,POINT (29.1315907 40.9814824),POINT (29.13959 40.96968),1450.923581889227,POINT (29.13959 40.96968)
5757,POINT (29.0381205 40.9852841),POINT (29.02647 40.98904),1342.126145910177,POINT (29.02647 40.98904)
5758,POINT (28.9796001 41.03029625),POINT (28.98144000000001 41.00426),2545.600610969632,POINT (28.98144000000001 41.00426)
5759,POINT (29.08519469200007 40.95789641000005),POINT (29.08772 40.96117),424.16800586512716,POINT (29.08772 40.96117)
5760,POINT (28.914185 41.02008720000001),POINT (28.90936 41.01516),718.9387536320452,POINT (28.90936 41.01516)
5761,POINT (29.016612 41.066644),POINT (29.02338 41.04862),1909.4228324398118,POINT (29.02338 41.04862)
5762,POINT (28.9821093 41.0412067),POINT (28.98129 41.04662),535.317118641446,POINT (28.98129 41.04662)
5763,POINT (28.9821093 41.0412067),POINT (28.9794 41.03856),395.8593917825314,POINT (28.9794 41.03856)
5764,POINT (29.08519469200007 40.95789641000005),POINT (29.08741 40.96107),394.6568782676032,POINT (29.08741 40.96107)
5765,POINT (28.9821093 41.0412067),POINT (28.98079 41.0478),658.9866476473003,POINT (28.98079 41.0478)
5766,POINT (29.03867389500005 41.02383388600003),POINT (29.03212000000001 41.03289),1142.7168031234883,POINT (29.03212000000001 41.03289)
5767,POINT (29.0381205 40.9852841),POINT (29.02808 40.9876),1135.4862177856637,POINT (29.02808 40.9876)
5768,POINT (28.656984 41.013361),POINT (28.66124000000001 41.0137),472.85587244209114,POINT (28.66124000000001 41.0137)
5769,POINT (28.9839321 41.0685933),POINT (28.98521 41.08681),1780.920009295879,POINT (28.98521 41.08681)
5770,POINT (28.9796001 41.03029625),POINT (28.98062 41.00671),2301.436104969708,POINT (28.98062 41.00671)
5771,POINT (28.95731345 41.01471045),POINT (28.97226 41.00596),1863.280271749097,POINT (28.97226 41.00596)
5772,POINT (28.8727842 40.9775523),POINT (28.87698 40.9776),465.0593334221087,POINT (28.87698 40.9776)
5773,POINT (29.0224208 41.0793328),POINT (29.02474 41.08481),592.2614005414991,POINT (29.02474 41.08481)
5774,POINT (29.0183963 41.0726145),POINT (29.02104000000001 41.0742),331.2357015179258,POINT (29.02104000000001 41.0742)
5775,POINT (29.0183963 41.0726145),POINT (29.02104000000001 41.0742),331.2357015179258,POINT (29.02104000000001 41.0742)
5776,POINT (28.7214144 40.9813361),POINT (28.72043 40.98029),149.4952591636042,POINT (28.72043 40.98029)
5777,POINT (28.8337968 40.99189570000001),POINT (28.84414 40.99726),1260.2435568558244,POINT (28.84414 40.99726)
5778,POINT (29.03654855 41.07449),POINT (29.04779000000001 41.08625),1692.4540799827207,POINT (29.04779000000001 41.08625)
5779,POINT (28.9821093 41.0412067),POINT (28.98242 41.03733),379.3720597444155,POINT (28.98242 41.03733)
5780,POINT (28.9780884 41.0317305),POINT (28.98087 41.03591),510.8458825470683,POINT (28.98087 41.03591)
5781,POINT (28.95731345 41.01471045),POINT (28.97226 41.00155),2095.1957690307245,POINT (28.97226 41.00155)
5782,POINT (29.0381205 40.9852841),POINT (29.02817000000001 40.99628),1537.3884847576976,POINT (29.02817000000001 40.99628)
5783,POINT (29.0004588 41.0487174),POINT (29.00314 41.04429),523.8436281226258,POINT (29.00314 41.04429)
5784,POINT (28.82810613700008 41.03163177700003),POINT (28.82572 41.02389),800.5480403003647,POINT (28.82572 41.02389)
5785,POINT (28.24890332700005 41.07391090200008),POINT (28.42763 41.04198),20053.29349443033,POINT (28.42763 41.04198)
5786,POINT (28.8686007 40.9850839),POINT (28.87612 40.98817),886.1081023134103,POINT (28.87612 40.98817)
5787,POINT (29.0381205 40.9852841),POINT (29.02999 40.99322),1187.2772157708434,POINT (29.02999 40.99322)
5788,POINT (29.0004588 41.0487174),POINT (29.00627 41.04828),645.4975753001382,POINT (29.00627 41.04828)
5789,POINT (28.9796001 41.03029625),POINT (28.97727 41.02767),363.6047607460831,POINT (28.97727 41.02767)
5790,POINT (29.0004588 41.0487174),POINT (29.00279 41.04394),532.3985569014015,POINT (29.00279 41.04394)
5791,POINT (28.953994 41.036385),POINT (28.94692 41.03314),845.4582948014387,POINT (28.94692 41.03314)
5792,POINT (28.9780884 41.0317305),POINT (28.97445 41.0302),429.96671417402456,POINT (28.97445 41.0302)
5793,POINT (28.95731345 41.01471045),POINT (28.96696 41.00289),1571.840796155711,POINT (28.96696 41.00289)
5794,POINT (28.95731345 41.01471045),POINT (28.96768 41.00417),1541.344676171947,POINT (28.96768 41.00417)
5795,POINT (28.95731345 41.01471045),POINT (28.96902 41.00429000000001),1647.780424814446,POINT (28.96902 41.00429000000001)
5796,POINT (28.9821093 41.0412067),POINT (28.97965 41.03878),360.8740774948083,POINT (28.97965 41.03878)
5797,POINT (28.95731345 41.01471045),POINT (28.97122 41.00424),1848.593147883703,POINT (28.97122 41.00424)
5798,POINT (28.95731345 41.01471045),POINT (28.97082 41.00611),1715.7423695125894,POINT (28.97082 41.00611)
5799,POINT (28.9821093 41.0412067),POINT (28.98277 41.03793),327.62085471532555,POINT (28.98277 41.03793)
5800,POINT (28.9821093 41.0412067),POINT (28.98267 41.03945),182.13037848930765,POINT (28.98267 41.03945)
5801,POINT (29.0381205 40.9852841),POINT (29.02666 40.98347),1282.4718895524948,POINT (29.02666 40.98347)
5802,POINT (29.256068 40.881102),POINT (29.3096 40.93181),7712.718678663233,POINT (29.3096 40.93181)
5803,POINT (28.9821093 41.0412067),POINT (28.98372 41.04282),237.88601392156454,POINT (28.98372 41.04282)
5804,POINT (29.0381205 40.9852841),POINT (29.0266 40.99062),1378.622425723051,POINT (29.0266 40.99062)
5805,POINT (28.9458539 41.0123804),POINT (28.95029000000001 41.01498),553.1456806941179,POINT (28.95029000000001 41.01498)
5806,POINT (29.01134024300007 41.08607120700003),POINT (29.00107 41.09371),1360.0338935214138,POINT (29.00107 41.09371)
5807,POINT (28.8686007 40.9850839),POINT (28.87058 40.98331),279.41982408696316,POINT (28.87058 40.98331)
5808,POINT (28.99013805 41.03554045),POINT (28.98685 41.03051),610.8378715584626,POINT (28.98685 41.03051)
5809,POINT (28.7214144 40.9813361),POINT (28.71211 40.97428),1240.4382625929093,POINT (28.71211 40.97428)
5810,POINT (28.9821093 41.0412067),POINT (28.9822 41.03773),338.97312026073706,POINT (28.9822 41.03773)
5811,POINT (28.9780884 41.0317305),POINT (28.97233 41.03584),753.4984199766074,POINT (28.97233 41.03584)
5812,POINT (28.9821093 41.0412067),POINT (28.98234 41.03604),504.17253221656364,POINT (28.98234 41.03604)
5813,POINT (28.9892825 41.0616722),POINT (28.9883 41.06019000000001),180.88976389392556,POINT (28.9883 41.06019000000001)
5814,POINT (28.9780884 41.0317305),POINT (28.978 41.03675),489.29602823529916,POINT (28.978 41.03675)
5815,POINT (28.9780884 41.0317305),POINT (28.97151 41.02624),904.4148431213052,POINT (28.97151 41.02624)
5816,POINT (28.6281981 41.0161145),POINT (28.62831 41.02597),963.8047286393855,POINT (28.62831 41.02597)
